"","weight","stratum","psu","qn8"
"915",0.1722,203,60190,NA
"916",0.1989,203,60190,1
"917",0.1528,203,60190,1
"918",0.1528,203,60190,NA
"919",0.2135,203,60190,2
"920",0.1844,203,60190,1
"921",0.2135,203,60190,NA
"922",0.216,203,60190,2
"923",0.2027,203,60190,NA
"924",0.1528,203,60190,2
"925",0.2784,203,60190,NA
"926",0.2242,203,60190,1
"927",0.1722,203,60190,1
"928",0.1528,203,60190,1
"929",0.1722,203,60190,1
"930",0.1722,203,60190,NA
"931",0.3137,203,60190,NA
"932",0.1799,203,60190,NA
"933",0.1722,203,60190,1
"934",0.1722,203,60190,NA
"935",0.216,203,60190,NA
"936",0.1823,203,60190,1
"937",0.216,203,60190,1
"938",0.2135,203,60190,1
"939",0.2135,203,60190,1
"940",0.1308,203,60190,2
"941",0.2135,203,60190,1
"942",0.216,203,60190,1
"943",0.216,203,60190,1
"944",0.2482,203,60190,2
"945",0.2135,203,60190,2
"946",0.1281,203,60190,1
"947",0.2135,203,60190,1
"948",0.216,203,60190,1
"949",0.2482,203,60190,NA
"950",0.3535,203,60190,1
"951",0.216,203,60190,2
"952",0.1844,203,60190,1
"953",0.2135,203,60190,1
"954",0.2454,203,60190,2
"955",0.2135,203,60190,2
"956",0.216,203,60190,1
"957",0.216,203,60190,2
"958",0.1823,203,60190,1
"959",0.1281,203,60190,1
"960",0.1277,203,60190,NA
"961",0.171,203,60190,1
"962",0.1715,203,60190,NA
"963",0.2135,203,60190,NA
"964",0.1525,203,60190,NA
"965",0.1768,203,60190,2
"966",0.1354,203,60190,1
"967",0.1354,203,60190,1
"968",0.1354,203,60190,1
"969",0.1525,203,60190,2
"970",0.1277,203,60190,NA
"971",0.1277,203,60190,NA
"972",0.1277,203,60190,1
"973",0.171,203,60190,1
"974",0.1281,203,60190,1
"975",0.1277,203,60190,NA
"976",0.1281,203,60190,1
"977",0.1354,203,60190,1
"978",0.1354,203,60190,NA
"979",0.1768,203,60190,2
"980",0.1768,203,60190,NA
"981",0.1354,203,60190,1
"982",0.1768,203,60190,NA
"983",0.1354,203,60190,1
"984",0.1354,203,60190,NA
"985",0.2042,203,60190,2
"986",0.1354,203,60190,1
"987",0.1525,203,60190,1
"988",0.1768,203,60190,1
"989",0.157,203,60190,1
"990",0.1354,203,60190,NA
"991",0.1525,203,60190,NA
"992",0.1525,203,60190,NA
"993",0.1354,203,60190,NA
"994",0.1525,203,60190,NA
"995",0.1354,203,60190,NA
"996",0.1354,203,60190,1
"997",0.1525,203,60190,1
"998",0.251,203,60190,NA
"999",0.1525,203,60190,1
"1000",0.1525,203,60190,1
"1001",0.1354,203,60190,NA
"1002",0.1354,203,60190,1
"1003",0.1525,203,60190,1
"1004",0.1525,203,60190,NA
"1005",0.1354,203,60190,1
"1006",0.1525,203,60190,1
"1007",0.2826,203,60190,1
"1008",0.1354,203,60190,1
"1009",0.1528,203,60190,1
"1010",0.1528,203,60190,1
"1011",0.1528,203,60190,NA
"1012",0.1528,203,60190,NA
"1013",0.1366,203,60190,1
"1014",0.2042,203,60190,NA
"1015",0.1277,203,60190,1
"1016",0.1354,203,60190,NA
"1017",0.2826,203,60190,1
"1018",0.1525,203,60190,1
"1019",0.1525,203,60190,1
"1020",0.1354,203,60190,1
"1021",0.157,203,60190,NA
"1022",0.157,203,60190,2
"1023",0.1354,203,60190,2
"1024",0.1354,203,60190,2
"1025",0.1768,203,60190,1
"1026",0.1354,203,60190,1
"1027",0.1354,203,60190,NA
"1028",0.1813,203,60190,1
"1029",0.137,203,60190,1
"1030",0.1281,203,60190,1
"1031",0.1277,203,60190,1
"1032",0.1366,203,60190,NA
"1033",0.171,203,60190,1
"1034",0.171,203,60190,2
"1035",0.225,203,60190,1
"1036",0.1354,203,60190,2
"1037",0.1277,203,60190,NA
"1038",0.1354,203,60190,NA
"1039",0.1525,203,60190,NA
"1040",0.1525,203,60190,NA
"1041",0.1354,203,60190,1
"1042",0.157,203,60190,NA
"1043",0.157,203,60190,NA
"1044",0.1768,203,60190,1
"1045",0.1768,203,60190,NA
"1046",0.225,203,60190,1
"1047",0.1813,203,60190,1
"1048",0.1525,203,60190,1
"1049",0.2042,203,60190,1
"1050",0.1525,203,60190,1
"1051",0.1354,203,60190,1
"1052",0.1354,203,60190,1
"1053",0.1354,203,60190,1
"1054",0.251,203,60190,NA
"1055",0.1768,203,60190,NA
"1056",0.157,203,60190,1
"1057",0.1354,203,60190,1
"1058",0.1354,203,60190,1
"1059",0.1525,203,60190,NA
"1060",0.1525,203,60190,1
"1061",0.1525,203,60190,NA
"1062",0.1768,203,60190,NA
"1063",0.157,203,60190,NA
"1064",0.1354,203,60190,NA
"1065",0.1354,203,60190,NA
"1066",0.1354,203,60190,1
"1067",0.251,203,60190,1
"1068",0.251,203,60190,NA
"1069",0.1281,203,60190,1
"1070",0.1277,203,60190,1
"1071",0.1366,203,60190,1
"1072",0.1281,203,60190,1
"1073",0.1281,203,60190,1
"1074",0.171,203,60190,1
"1075",0.1281,203,60190,NA
"1076",0.1277,203,60190,2
"1077",0.1277,203,60190,NA
"1078",0.1281,203,60190,NA
"1079",0.1768,203,60190,NA
"1080",0.137,203,60190,2
"1081",0.225,203,60190,NA
"1082",0.1281,203,60190,NA
"1083",0.171,203,60190,2
"1084",0.225,203,60190,1
"1085",0.171,203,60190,1
"1086",0.2042,203,60190,1
"1087",0.1277,203,60190,1
"1088",0.1281,203,60190,1
"1089",0.1366,203,60190,1
"1090",0.1281,203,60190,1
"1091",0.1281,203,60190,1
"1092",0.1281,203,60190,1
"1093",0.137,203,60190,1
"1094",0.1799,203,60190,1
"1095",0.1722,203,60190,2
"1096",0.1722,203,60190,NA
"1097",0.1722,203,60190,NA
"1098",0.1722,203,60190,1
"1099",0.2242,203,60190,1
"1100",0.1528,203,60190,2
"1101",0.1989,203,60190,1
"1102",0.2784,203,60190,NA
"1103",0.0857,203,60190,NA
"1104",0.1277,203,60190,1
"1105",0.1281,203,60190,1
"1106",0.1722,203,60190,1
"1107",0.1722,203,60190,1
"1108",0.1354,203,60190,1
"1109",0.216,203,60190,NA
"1110",0.1366,203,60190,1
"1111",0.1715,203,60190,1
"1112",0.1277,203,60190,1
"1113",0.1281,203,60190,NA
"1114",0.1277,203,60190,1
"1115",0.1277,203,60190,1
"1116",0.1277,203,60190,1
"1117",0.171,203,60190,NA
"1118",0.1277,203,60190,NA
"1119",0.225,203,60190,1
"1120",0.0857,203,60190,1
"1121",0.1281,203,60190,1
"1122",0.1281,203,60190,1
"1123",0.1277,203,60190,NA
"1124",0.1366,203,60190,1
"1125",0.1528,203,60190,NA
"1126",0.1844,203,60190,1
"1127",0.1722,203,60190,NA
"1128",0.1722,203,60190,NA
"1129",0.1722,203,60190,1
"1130",0.1722,203,60190,1
"1131",0.1528,203,60190,NA
"1132",0.1528,203,60190,1
"1133",0.1722,203,60190,1
"1134",0.1989,203,60190,1
"1135",0.171,203,60190,1
"1136",0.1715,203,60190,1
"1137",0.2244,203,60190,NA
"1138",0.1277,203,60190,1
"1139",0.1525,203,60190,1
"1140",0.1281,203,60190,1
"1141",0.1366,203,60190,NA
"1142",0.2244,203,60190,1
"1143",0.137,203,60190,NA
"1144",0.225,203,60190,1
"1145",0.0857,203,60190,NA
"1146",0.1277,203,60190,1
"1147",0.225,203,60190,1
"1148",0.1277,203,60190,NA
"1149",0.1281,203,60190,NA
"1150",0.1281,203,60190,NA
"1151",0.1281,203,60190,NA
"1152",0.1281,203,60190,NA
"1153",0.1281,203,60190,NA
"1154",0.225,203,60190,1
"1155",0.1277,203,60190,1
"1156",0.1281,203,60190,1
"1157",0.1366,203,60190,NA
"1158",0.1366,203,60190,1
"1159",0.1366,203,60190,1
"1160",0.1366,203,60190,1
"1161",0.1366,203,60190,1
"1162",0.1354,203,60190,NA
"1163",0.1281,203,60190,1
"1164",0.1281,203,60190,NA
"1165",0.1281,203,60190,1
"1166",0.1281,203,60190,1
"1167",0.1281,203,60190,NA
"1168",0.157,203,60190,1
"1169",0.1722,203,60190,NA
"1170",0.2242,203,60190,1
"1171",0.1528,203,60190,1
"1172",0.1722,203,60190,NA
"1173",0.1528,203,60190,1
"1174",0.1528,203,60190,2
"1175",0.2027,203,60190,NA
"1176",0.0763,203,60190,2
"1177",0.1722,203,60190,1
"1178",0.1528,203,60190,NA
"1179",0.1528,203,60190,1
"1180",0.1722,203,60190,1
"1181",0.216,203,60190,NA
"1182",0.1844,203,60190,1
"1183",0.1844,203,60190,1
"1184",0.2135,203,60190,NA
"1185",0.2135,203,60190,1
"1186",0.1844,203,60190,NA
"1187",0.2135,203,60190,NA
"1188",0.1528,203,60190,NA
"1189",0.216,203,60190,1
"1190",0.1722,203,60190,1
"1191",0.1525,203,60190,1
"1192",0.1528,203,60190,1
"1193",0.1722,203,60190,1
"1194",0.137,203,60190,NA
"1195",0.1277,203,60190,1
"1196",0.1277,203,60190,NA
"1197",0.1277,203,60190,NA
"1198",0.1768,203,60190,2
"1199",0.1281,203,60190,NA
"1200",0.1528,203,60190,2
"1201",0.1528,203,60190,NA
"1202",0.1722,203,60190,NA
"1203",0.1722,203,60190,NA
"1204",0.3137,203,60190,1
"1205",0.1722,203,60190,1
"1206",0.1722,203,60190,2
"1207",0.1528,203,60190,NA
"1208",0.1799,203,60190,2
"1209",0.1528,203,60190,NA
"1210",0.1528,203,60190,2
"1211",0.1528,203,60190,1
"1212",0.3137,203,60190,1
"1213",0.1528,203,60190,1
"1214",0.1528,203,60190,1
"1215",0.1722,203,60190,1
"1216",0.1722,203,60190,NA
"1217",0.1528,203,60190,1
"1218",0.2784,203,60190,1
"1219",0.1525,203,60190,NA
"1220",0.1799,203,60190,1
"1221",0.2784,203,60190,1
"1222",0.1722,203,60190,1
"1223",0.1528,203,60190,1
"1224",0.1722,203,60190,NA
"1225",0.1528,203,60190,1
"1226",0.1989,203,60190,2
"1227",0.1528,203,60190,1
"1228",0.2784,203,60190,1
"1229",0.1528,203,60190,1
"1230",0.1277,203,60190,1
"1231",0.1281,203,60190,1
"1232",0.1813,203,60190,1
"1233",0.1281,203,60190,NA
"1234",0.1277,203,60190,1
"1235",0.1281,203,60190,1
"1236",0.1366,203,60190,NA
"1237",0.1366,203,60190,1
"1238",0.1366,203,60190,1
"1239",0.2244,203,60190,NA
"1240",0.2244,203,60190,1
"1241",0.1277,203,60190,1
"1242",0.1277,203,60190,1
"1243",0.1277,203,60190,1
"1244",0.137,203,60190,NA
"1245",0.1281,203,60190,1
"1246",0.3105,203,60190,NA
"1247",0.3333,203,60190,1
"1248",0.178,203,60190,NA
"1249",0.178,203,60190,NA
"1250",0.1801,203,60190,1
"1251",0.2384,203,60190,1
"1252",0.3404,203,60190,NA
"1253",0.3404,203,60190,NA
"1254",0.3105,203,60190,1
"1255",0.1801,203,60190,1
"1256",0.3404,203,60190,1
"1257",0.3105,203,60190,1
"1258",0.2788,203,60190,NA
"1259",0.2141,203,60190,1
"1260",0.2141,203,60190,NA
"1261",0.1962,203,60190,1
"1262",0.1962,203,60190,1
"1263",0.2141,203,60190,2
"1264",0.2141,203,60190,1
"1265",0.1962,203,60190,1
"1266",0.2141,203,60190,NA
"1267",0.1962,203,60190,1
"1268",0.2521,203,60190,1
"1269",0.1962,203,60190,1
"1270",0.2141,203,60190,1
"1271",0.1962,203,60190,1
"1272",0.1962,203,60190,1
"1273",0.3404,203,60190,1
"1274",0.4156,203,60190,NA
"1275",0.3404,203,60190,1
"1276",0.3105,203,60190,1
"1277",0.4156,203,60190,1
"1278",0.3404,203,60190,1
"1279",0.3404,203,60190,2
"1280",0.3105,203,60190,NA
"1281",0.3404,203,60190,NA
"1282",0.2788,203,60190,NA
"1283",0.1962,203,60190,2
"1284",0.2141,203,60190,2
"1285",0.383,203,60190,NA
"1286",0.3333,203,60190,2
"1287",0.2141,203,60190,NA
"1288",0.3575,203,60190,1
"1289",0.2141,203,60190,1
"1290",0.2141,203,60190,1
"1291",0.383,203,60190,NA
"1292",0.5455,203,60190,1
"1293",0.3333,203,60190,2
"1294",0.3641,203,60190,NA
"1295",0.4156,203,60190,1
"1296",0.2788,203,60190,1
"1297",0.2065,203,60190,1
"1298",0.2412,203,60190,1
"1299",0.33,203,60190,NA
"1300",0.178,203,60190,1
"1301",0.178,203,60190,1
"1302",0.178,203,60190,1
"1303",0.1801,203,60190,1
"1304",0.1801,203,60190,1
"1305",0.3339,203,60190,1
"1306",0.1801,203,60190,2
"1307",0.1801,203,60190,1
"1308",0.178,203,60190,1
"1309",0.1801,203,60190,1
"1310",0.1236,203,60190,1
"1311",0.178,203,60190,1
"1312",0.1801,203,60190,1
"1313",0.2065,203,60190,1
"1314",0.178,203,60190,NA
"1315",0.178,203,60190,1
"1316",0.3339,203,60190,NA
"1317",0.2412,203,60190,NA
"1318",0.178,203,60190,1
"1319",0.1236,203,60190,1
"1320",0.1801,203,60190,2
"1321",0.178,203,60190,2
"1322",0.3333,203,60190,NA
"1323",0.7907,203,60190,1
"1324",0.5552,203,60190,NA
"1325",0.7907,203,60190,1
"1326",0.4831,203,60190,1
"1327",0.4831,203,60190,1
"1328",0.4831,203,60190,1
"1329",0.3333,203,60190,1
"1330",0.7907,203,60190,1
"1331",0.2089,203,60190,1
"1332",0.1801,203,60190,1
"1333",0.33,203,60190,NA
"1334",0.1801,203,60190,NA
"1335",0.178,203,60190,1
"1336",0.1801,203,60190,1
"1337",0.2089,203,60190,1
"1338",0.178,203,60190,NA
"1339",0.178,203,60190,NA
"1340",0.2089,203,60190,1
"1341",0.178,203,60190,1
"1342",0.3333,203,60190,1
"1343",0.3333,203,60190,1
"1344",0.4831,203,60190,1
"1345",0.4831,203,60190,NA
"1346",0.4831,203,60190,2
"1347",0.4831,203,60190,1
"1348",0.3333,203,60190,NA
"1349",0.4831,203,60190,1
"1350",0.3333,203,60190,1
"1351",0.4831,203,60190,NA
"1352",0.3333,203,60190,1
"1353",0.4126,203,60190,1
"1354",0.4831,203,60190,NA
"1355",0.3333,203,60190,1
"1356",0.7907,203,60190,1
"1357",0.4831,203,60190,2
"1358",0.383,203,60190,1
"1359",0.2043,203,60190,NA
"1360",0.3105,203,60190,NA
"1361",0.1962,203,60190,1
"1362",0.2141,203,60190,NA
"1363",0.2141,203,60190,NA
"1364",0.1962,203,60190,2
"1365",0.1962,203,60190,1
"1366",0.598,203,60190,NA
"1367",0.1962,203,60190,NA
"1368",0.2141,203,60190,1
"1369",0.1962,203,60190,1
"1370",0.2141,203,60190,2
"1371",0.2141,203,60190,1
"1372",0.1962,203,60190,1
"1373",0.2141,203,60190,NA
"1374",0.3902,203,60190,1
"1375",0.1962,203,60190,1
"1376",0.2384,203,60190,NA
"1377",0.1962,203,60190,NA
"1378",0.1962,203,60190,NA
"1379",0.2554,203,60190,1
"1380",0.2141,203,60190,1
"1381",0.2141,203,60190,NA
"1382",0.1962,203,60190,1
"1383",0.1962,203,60190,NA
"1384",0.2554,203,60190,2
"1385",0.2141,203,60190,NA
"1386",0.1962,203,60190,2
"1387",0.1962,203,60190,NA
"1388",0.2788,203,60190,NA
"1389",0.1962,203,60190,1
"1390",0.3404,203,60190,NA
"1391",0.3105,203,60190,2
"1392",0.3105,203,60190,NA
"1393",0.3105,203,60190,NA
"1394",0.4556,203,60190,NA
"1395",0.3105,203,60190,NA
"1396",0.3339,203,60190,1
"1397",0.1962,203,60190,1
"1398",0.3339,203,60190,1
"1399",0.178,203,60190,1
"1400",0.2089,203,60190,1
"1401",0.2089,203,60190,1
"1402",0.2412,203,60190,1
"1403",0.178,203,60190,1
"1404",0.2384,203,60190,NA
"1405",0.178,203,60190,1
"1406",0.1801,203,60190,1
"1407",0.1801,203,60190,1
"1408",0.178,203,60190,NA
"1409",0.1801,203,60190,1
"1410",0.178,203,60190,NA
"1411",0.178,203,60190,NA
"1412",0.178,203,60190,1
"1413",0.1801,203,60190,1
"1414",0.178,203,60190,1
"1415",0.178,203,60190,1
"1416",0.2412,203,60190,NA
"1417",0.1801,203,60190,1
"1418",0.1801,203,60190,1
"1419",0.2384,203,60190,1
"1420",0.1962,203,60190,NA
"1421",0.3575,203,60190,1
"1422",0.1962,203,60190,NA
"1423",0.3105,203,60190,NA
"1424",0.3105,203,60190,1
"1425",0.1801,203,60190,NA
"1426",0.1801,203,60190,NA
"1427",0.3333,203,60190,2
"1428",0.4831,203,60190,2
"1429",0.3333,203,60190,1
"1430",0.4831,203,60190,2
"1431",0.4126,203,60190,2
"1432",0.4831,203,60190,2
"1433",0.4831,203,60190,2
"1434",0.1962,203,60190,1
"1435",0.2788,203,60190,NA
"1436",0.3105,203,60190,1
"1437",0.2141,203,60190,NA
"1438",0.2141,203,60190,NA
"1439",0.1962,203,60190,2
"1440",0.1962,203,60190,1
"1441",0.2554,203,60190,NA
"1442",0.2141,203,60190,1
"1443",0.2554,203,60190,2
"1444",0.3575,203,60190,1
"1445",0.2141,203,60190,NA
"1446",0.1962,203,60190,NA
"1447",0.1962,203,60190,1
"1448",0.3575,203,60190,NA
"1449",0.178,203,60190,1
"1450",0.3105,203,60190,1
"1451",0.3575,203,60190,1
"1452",0.1962,203,60190,1
"1453",0.1962,203,60190,NA
"1454",0.3404,203,60190,NA
"1455",0.598,203,60190,1
"1456",0.3105,203,60190,1
"1457",0.3333,203,60190,1
"1458",0.5455,203,60190,1
"1459",0.3333,203,60190,1
"1460",0.3333,203,60190,2
"1461",0.3333,203,60190,1
"1462",0.3333,203,60190,NA
"1463",0.2847,203,60190,1
"1464",0.4831,203,60190,1
"1465",0.3333,203,60190,1
"1466",0.3333,203,60190,NA
"1467",0.2847,203,60190,1
"1468",0.5455,203,60190,1
"1469",0.3105,203,60190,NA
"1470",0.3105,203,60190,1
"1471",0.3404,203,60190,NA
"1472",0.3404,203,60190,2
"1473",0.3404,203,60190,NA
"1474",0.4831,203,60190,1
"1475",0.3333,203,60190,1
"1476",0.3333,203,60190,1
"1477",0.3575,203,60190,1
"1478",0.3333,203,60190,1
"1479",0.5455,203,60190,1
"1480",0.296,203,60190,NA
"1481",0.3333,203,60190,2
"1482",0.3333,203,60190,1
"1483",0.3333,203,60190,1
"1484",0.4831,203,60190,NA
"1485",0.178,203,60190,1
"1486",0.1801,203,60190,NA
"1487",0.178,203,60190,NA
"1488",0.2384,203,60190,NA
"1489",0.3339,203,60190,NA
"1490",0.178,203,60190,NA
"1491",0.178,203,60190,NA
"1492",0.2521,203,60190,1
"1493",0.3105,203,60190,1
"1494",0.4156,203,60190,NA
"1495",0.2065,203,60190,1
"1496",0.1962,203,60190,1
"1497",0.2141,203,60190,NA
"1498",0.2141,203,60190,NA
"1499",0.1962,203,60190,1
"1500",0.3105,203,60190,1
"1501",0.3105,203,60190,NA
"1502",0.5455,203,60190,1
"1503",0.3404,203,60190,1
"1504",0.178,203,60190,2
"1505",0.2089,203,60190,1
"1506",0.3105,203,60190,NA
"1507",0.3641,203,60190,1
"1508",0.5455,203,60190,1
"1509",0.231,203,60190,1
"1510",0.178,203,60190,1
"1511",0.1801,203,60190,NA
"1512",0.178,203,60190,NA
"1513",0.1801,203,60190,1
"1514",0.2788,203,60190,2
"1515",0.3575,203,60190,1
"1516",0.2141,203,60190,1
"1517",0.2141,203,60190,1
"1518",0.2141,203,60190,NA
"1519",0.2141,203,60190,1
"1520",0.231,203,60190,1
"1521",0.2141,203,60190,NA
"1522",0.1962,203,60190,2
"1523",0.2141,203,60190,1
"1524",0.3575,203,60190,1
"1525",0.3575,203,60190,1
"1526",0.3404,203,60190,NA
"1527",0.3105,203,60190,NA
"1528",0.3105,203,60190,NA
"1529",0.598,203,60190,NA
"1530",0.3404,203,60190,1
"1531",0.178,203,60190,2
"1532",0.178,203,60190,1
"1533",0.2141,203,60190,NA
"1534",0.2141,203,60190,NA
"1535",0.1962,203,60190,1
"1536",0.3575,203,60190,NA
"1537",0.1962,203,60190,1
"1538",0.2141,203,60190,NA
"1539",0.1962,203,60190,1
"1540",0.2521,203,60190,NA
"1541",1.8225,203,60190,1
"1542",2.1571,203,60190,NA
"1543",2.1571,203,60190,1
"1544",1.8225,203,60190,1
"1545",2.1571,203,60190,1
"1546",1.8225,203,60190,1
"1547",1.8225,203,60190,1
"1548",1.8225,203,60190,1
"1549",1.8225,203,60190,NA
"1550",2.1571,203,60190,NA
"1551",3.0262,203,60190,1
"1552",1.8225,203,60190,1
"1553",1.8225,203,60190,1
"1554",2.4396,203,60190,1
"1555",2.1571,203,60190,NA
"1556",1.8225,203,60190,1
"1557",1.8225,203,60190,1
"1558",2.1571,203,60190,NA
"1559",1.8225,203,60190,1
"1560",2.1571,203,60190,1
"1561",1.8225,203,60190,1
"1562",1.7896,203,60190,1
"1563",1.7896,203,60190,1
"1564",3.0262,203,60190,1
"1565",1.7896,203,60190,NA
"1566",1.7896,203,60190,1
"1567",1.7896,203,60190,1
"1568",1.7896,203,60190,NA
"1569",3.0262,203,60190,1
"1570",3.0262,203,60190,NA
"1571",1.8225,203,60190,NA
"1572",2.3304,203,60190,1
"1573",1.286,203,60190,NA
"1574",0.8604,203,60190,1
"1575",0.8604,203,60190,2
"1576",3.0262,203,60190,1
"1577",1.7896,203,60190,1
"1578",1.7896,203,60190,NA
"1579",3.0262,203,60190,1
"1580",1.7896,203,60190,NA
"1581",1.7896,203,60190,1
"1582",3.0262,203,60190,1
"1583",1.8225,203,60190,1
"1584",0.8604,203,60190,NA
"1585",0.8604,203,60190,1
"1586",0.8604,203,60190,1
"1587",0.8604,203,60190,1
"1588",1.286,203,60190,1
"1589",0.8604,203,60190,1
"1590",0.8604,203,60190,NA
"1591",0.8604,203,60190,1
"1592",1.286,203,60190,NA
"1593",1.286,203,60190,1
"1594",0.8604,203,60190,NA
"1595",1.286,203,60190,NA
"1596",1.286,203,60190,1
"1597",1.286,203,60190,1
"1598",1.286,203,60190,NA
"1599",0.8604,203,60190,1
"1600",0.8604,203,60190,1
"1601",0.8604,203,60190,NA
"1602",0.8604,203,60190,NA
"1603",0.8604,203,60190,NA
"1604",0.8604,203,60190,1
"1605",0.8604,203,60190,2
"1606",0.8604,203,60190,1
"1607",0.8604,203,60190,1
"1608",1.286,203,60190,NA
"1609",1.286,203,60190,1
"1610",0.8604,203,60190,1
"1611",1.1522,203,60190,NA
"1612",1.286,203,60190,1
"1613",1.286,203,60190,NA
"1614",0.8604,203,60190,1
"1615",1.286,203,60190,1
"1616",1.286,203,60190,2
"1617",1.286,203,60190,2
"1618",1.9835,203,60190,NA
"1619",1.286,203,60190,NA
"1620",1.9835,203,60190,1
"1621",1.656,203,60190,NA
"1622",1.656,203,60190,NA
"1623",1.656,203,60190,1
"1624",1.656,203,60190,1
"1625",1.9835,203,60190,NA
"1626",0.8604,203,60190,1
"1627",0.8604,203,60190,NA
"1628",1.286,203,60190,1
"1629",1.286,203,60190,1
"1630",0.8604,203,60190,NA
"1631",1.286,203,60190,NA
"1632",2.1571,203,60190,NA
"1633",0.8604,203,60190,1
"1634",1.656,203,60190,NA
"1635",1.9835,203,60190,1
"1636",1.9835,203,60190,1
"1637",1.656,203,60190,1
"1638",1.7896,203,60190,1
"1639",3.0262,203,60190,1
"1640",1.8225,203,60190,2
"1641",2.1571,203,60190,1
"1642",1.9835,203,60190,1
"1643",1.656,203,60190,1
"1644",1.656,203,60190,1
"1645",1.9835,203,60190,1
"1646",1.656,203,60190,NA
"1647",1.9835,203,60190,1
"1648",1.656,203,60190,1
"1649",1.656,203,60190,1
"1650",1.9835,203,60190,NA
"1651",1.9835,203,60190,1
"1652",1.9835,203,60190,1
"1653",1.656,203,60190,1
"1654",1.9835,203,60190,1
"1655",1.9835,203,60190,1
"1656",1.656,203,60190,1
"1657",1.9835,203,60190,NA
"1658",4.9726,201,60230,NA
"1659",5.0115,201,60230,1
"1660",5.0115,201,60230,1
"1661",5.0115,201,60230,NA
"1662",4.9726,201,60230,NA
"1663",4.374,201,60230,NA
"1664",1.9301,201,60230,2
"1665",3.8659,201,60230,2
"1666",4.0256,201,60230,2
"1667",5.0115,201,60230,2
"1668",4.9726,201,60230,1
"1669",5.0115,201,60230,1
"1670",2.0098,201,60230,2
"1671",4.978,201,60230,NA
"1672",4.978,201,60230,2
"1673",5.0113,201,60230,NA
"1674",4.978,201,60230,2
"1675",2.6851,201,60230,2
"1676",4.9726,201,60230,1
"1677",4.9726,201,60230,NA
"1678",1.9301,201,60230,1
"1679",5.0115,201,60230,2
"1680",5.0115,201,60230,NA
"1681",5.0115,201,60230,2
"1682",5.0115,201,60230,2
"1683",5.0115,201,60230,2
"1684",4.9726,201,60230,2
"1685",5.0115,201,60230,1
"1686",4.6949,201,60230,NA
"1687",4.73,201,60230,NA
"1688",2.5222,201,60230,1
"1689",4.73,201,60230,2
"1690",4.1223,201,60230,NA
"1691",3.4889,201,60230,2
"1692",2.5035,201,60230,1
"1693",5.0113,201,60230,NA
"1694",4.6949,201,60230,2
"1695",4.6949,201,60230,1
"1696",4.978,201,60230,NA
"1697",5.0113,201,60230,NA
"1698",4.978,201,60230,NA
"1699",4.978,201,60230,2
"1700",3.721,201,60230,NA
"1701",4.374,201,60230,1
"1702",4.1223,201,60230,NA
"1703",4.73,201,60230,NA
"1704",4.73,201,60230,1
"1705",4.1163,201,60230,2
"1706",4.73,201,60230,NA
"1707",4.0154,201,60230,2
"1708",4.6949,201,60230,2
"1709",4.6949,201,60230,2
"1710",4.6949,201,60230,NA
"1711",4.6949,201,60230,2
"1712",4.73,201,60230,NA
"1713",4.73,201,60230,2
"1714",4.374,201,60230,NA
"1715",2.2421,201,60230,NA
"1716",4.374,201,60230,NA
"1717",4.1223,201,60230,1
"1718",4.1223,201,60230,2
"1719",4.374,201,60230,1
"1720",4.1223,201,60230,2
"1721",4.1223,201,60230,NA
"1722",4.374,201,60230,1
"1723",2.1131,201,60230,1
"1724",4.374,201,60230,NA
"1725",5.0115,201,60230,2
"1726",4.978,201,60230,2
"1727",5.0113,201,60230,1
"1728",4.1223,201,60230,2
"1729",4.374,201,60230,1
"1730",3.0782,201,60230,NA
"1731",2.2421,201,60230,1
"1732",3.0782,201,60230,NA
"1733",3.7881,201,60230,1
"1734",4.374,201,60230,1
"1735",4.1223,201,60230,2
"1736",4.374,201,60230,1
"1737",2.1131,201,60230,1
"1738",5.0113,201,60230,2
"1739",4.978,201,60230,NA
"1740",5.0113,201,60230,NA
"1741",5.0115,201,60230,1
"1742",5.0113,201,60230,1
"1743",4.0154,201,60230,NA
"1744",4.978,201,60230,1
"1745",4.978,201,60230,NA
"1746",4.978,201,60230,NA
"1747",4.978,201,60230,NA
"1748",5.0115,201,60230,1
"1749",4.978,201,60230,NA
"1750",3.721,201,60230,1
"1751",2.4882,201,60230,NA
"1752",4.2951,201,60230,1
"1753",3.0782,201,60230,1
"1754",4.374,201,60230,1
