"","SERNUM","CTBAND","ADULTH","DEPCHLDH","GROSS2","HHINC","PSU","TENURE"
"2728",4603,2,2,1,410,418,314,1
"2729",325,3,3,1,562,419,22,1
"2730",780,1,3,0,746,419,55,1
"2731",322,5,2,2,525,420,22,1
"2732",1719,1,2,0,393,420,117,2
"2733",4093,2,2,3,423,420,280,1
"2734",4386,3,2,0,439,420,299,1
"2735",1752,3,1,0,566,421,119,1
"2736",3154,4,2,1,391,421,216,1
"2737",3531,1,3,0,692,421,241,2
"2738",3800,4,2,1,381,421,261,1
"2739",4498,1,2,1,339,421,306,2
"2740",550,2,2,0,511,422,39,1
"2741",1320,3,2,0,428,422,91,1
"2742",1779,1,2,0,472,422,121,1
"2743",2138,2,3,0,738,422,148,2
"2744",994,1,1,0,859,423,70,1
"2745",1106,4,2,0,474,423,76,1
"2746",3848,2,1,0,861,423,264,1
"2747",4694,1,2,1,343,423,320,2
"2748",1823,3,2,0,837,424,124,4
"2749",2875,4,1,0,395,424,196,1
"2750",3034,1,2,0,563,424,206,1
"2751",3082,3,1,1,324,424,210,1
"2752",3397,2,2,0,504,424,231,1
"2753",125,6,2,2,513,425,9,1
"2754",1113,3,1,1,411,425,77,1
"2755",2098,1,2,3,492,425,145,1
"2756",2152,2,1,0,900,425,149,1
"2757",2516,6,2,0,542,425,172,1
"2758",16,2,1,2,320,426,1,1
"2759",1293,2,2,0,362,426,89,3
"2760",1381,5,2,0,595,426,96,1
"2761",2785,3,2,0,346,426,190,1
"2762",3751,3,1,0,547,426,256,1
"2763",4548,2,2,1,365,426,311,1
"2764",20,4,2,1,427,427,2,1
"2765",790,4,2,2,415,427,56,1
"2766",2263,4,2,0,449,427,157,1
"2767",3025,2,2,3,452,427,206,1
"2768",4325,3,3,0,296,427,295,3
"2769",4685,1,2,0,451,427,320,2
"2770",2,5,2,0,596,428,1,1
"2771",378,1,1,0,676,428,27,2
"2772",1253,1,2,0,470,428,86,1
"2773",2035,4,2,0,520,428,139,3
"2774",3519,3,2,0,375,428,240,1
"2775",3603,1,2,0,431,429,245,1
"2776",3978,2,2,2,393,429,273,2
"2777",3985,3,2,1,445,429,273,1
"2778",4622,3,2,0,416,429,316,1
"2779",846,3,2,1,409,430,60,1
"2780",2699,4,1,2,345,430,184,1
"2781",2852,4,2,0,382,430,194,4
"2782",2989,2,2,1,373,430,204,2
"2783",162,1,2,2,412,431,11,2
"2784",2570,2,2,0,487,431,176,1
"2785",2686,2,2,0,268,431,183,1
"2786",3049,5,2,0,515,431,207,1
"2787",4318,1,2,2,411,431,294,1
"2788",1440,1,1,0,638,432,100,4
"2789",1956,3,2,1,291,432,133,1
"2790",2167,1,2,2,447,432,150,1
"2791",2295,1,1,0,774,432,159,1
"2792",727,5,2,0,554,433,52,1
"2793",770,4,2,0,451,433,54,1
"2794",1152,2,2,0,768,433,80,4
"2795",1368,4,2,0,477,433,95,1
"2796",1980,4,2,0,420,433,135,1
"2797",2764,5,1,0,409,433,188,1
"2798",3446,4,1,4,231,433,235,3
"2799",4143,1,2,0,412,433,284,1
"2800",1317,2,2,0,502,434,91,1
"2801",2505,2,1,7,286,434,171,2
"2802",3486,3,2,2,358,434,238,1
"2803",3618,4,2,0,247,434,246,2
"2804",4310,3,3,0,679,434,294,1
"2805",150,1,2,1,352,435,10,1
"2806",898,5,2,0,447,435,64,1
"2807",1366,7,2,0,564,435,95,1
"2808",4679,3,2,0,507,435,319,1
"2809",281,1,2,1,438,436,20,1
"2810",2209,5,2,0,409,436,154,1
"2811",2372,3,2,2,326,436,164,2
"2812",3474,2,1,0,623,436,237,1
"2813",689,1,2,2,337,437,49,2
"2814",2668,7,1,0,401,437,182,1
"2815",3322,1,2,2,430,437,227,2
"2816",1030,1,1,2,548,438,72,2
"2817",2718,2,3,0,749,438,185,1
"2818",3739,4,2,2,376,438,255,2
"2819",91,3,1,2,259,439,6,1
"2820",493,4,1,0,623,439,35,1
"2821",720,6,1,0,439,439,51,1
"2822",1877,4,1,1,247,439,127,1
"2823",2048,5,2,0,565,439,140,1
"2824",3008,2,2,1,423,439,205,1
"2825",3645,3,2,0,409,439,248,1
"2826",4081,3,3,0,317,439,279,1
"2827",4642,4,1,0,293,439,317,1
"2828",696,7,2,0,397,440,50,1
"2829",749,5,2,0,536,440,53,1
"2830",2775,2,1,0,613,440,189,1
"2831",2387,5,2,2,410,441,164,1
"2832",1453,1,2,2,333,442,101,2
"2833",1995,3,2,1,500,442,136,1
"2834",2743,4,1,0,361,442,187,1
"2835",2930,1,2,1,394,442,200,1
"2836",2702,4,1,0,242,443,184,1
"2837",3914,3,2,0,396,443,268,1
"2838",107,4,2,0,417,444,7,1
"2839",1108,1,2,0,421,444,76,4
"2840",2453,1,2,0,457,444,168,2
"2841",4335,4,2,0,360,444,296,4
"2842",3841,3,2,0,397,445,263,4
"2843",3843,4,2,0,679,445,263,1
"2844",725,2,2,0,498,446,51,1
"2845",895,4,2,0,386,446,64,1
"2846",2547,3,2,0,415,446,174,1
"2847",4263,1,2,1,364,446,291,4
"2848",4390,7,2,2,419,446,300,1
"2849",734,7,2,0,561,447,52,1
"2850",940,4,2,0,360,447,66,1
"2851",989,4,1,0,774,447,69,1
"2852",3194,5,2,0,528,447,218,1
"2853",4396,4,1,0,419,447,300,1
"2854",4677,2,2,1,423,447,319,1
"2855",673,2,2,0,386,448,48,1
"2856",1633,4,2,3,373,448,111,2
"2857",2645,2,2,3,397,448,180,1
"2858",2816,2,1,0,389,448,192,1
"2859",3371,9,2,3,372,448,230,4
"2860",1506,4,3,0,631,449,103,1
"2861",1527,6,2,0,468,449,105,1
"2862",4062,4,2,0,424,449,278,1
"2863",1462,1,2,0,531,450,101,1
"2864",2033,7,2,0,474,450,139,1
"2865",2812,5,2,0,584,450,192,1
"2866",3854,5,2,0,255,450,264,1
"2867",4089,2,1,3,334,450,280,1
"2868",593,2,1,2,527,451,42,1
"2869",952,1,3,0,614,451,67,2
"2870",1420,6,2,1,400,451,98,1
"2871",1503,4,2,3,350,451,103,2
"2872",1958,3,1,0,676,451,133,1
"2873",1994,3,2,1,381,451,136,1
"2874",2313,4,1,0,333,451,160,1
"2875",3443,2,1,0,546,451,235,2
"2876",4026,1,2,0,421,451,275,2
"2877",481,3,1,2,496,452,34,1
"2878",828,1,2,3,421,452,59,1
"2879",1509,6,2,0,500,452,104,1
"2880",2803,2,2,0,879,452,191,1
"2881",3399,1,2,2,401,452,232,1
"2882",3708,4,1,0,373,452,253,1
"2883",4330,3,1,2,600,452,295,1
"2884",1786,2,2,0,481,453,121,1
"2885",1860,1,2,0,567,453,126,1
"2886",4266,3,1,0,331,453,291,1
"2887",361,1,2,0,436,455,25,3
"2888",1565,2,2,0,565,455,107,1
"2889",2230,2,1,0,699,456,155,2
"2890",2946,6,2,1,422,456,201,1
"2891",3312,2,2,3,352,456,226,4
"2892",3623,5,1,0,446,456,247,1
"2893",879,2,2,0,499,457,63,1
"2894",1302,3,1,0,897,457,90,1
"2895",2110,2,2,1,418,457,145,1
"2896",4577,6,2,0,537,457,313,4
"2897",18,3,2,0,411,458,1,1
"2898",541,2,3,0,531,458,38,1
"2899",1647,1,2,3,461,458,112,1
"2900",1863,5,2,2,454,458,126,1
"2901",3042,2,2,0,498,458,207,1
"2902",4293,4,2,2,379,458,293,1
"2903",1455,3,1,1,248,459,101,1
"2904",2240,5,2,2,487,459,155,1
"2905",3135,1,2,0,741,459,214,1
"2906",263,5,2,0,513,460,19,1
"2907",820,1,1,0,665,460,58,4
"2908",1917,6,2,0,381,460,130,4
"2909",2311,5,3,0,716,460,160,1
"2910",560,6,2,0,498,461,39,1
"2911",985,2,2,1,424,461,69,1
"2912",1840,1,2,0,388,461,125,3
"2913",2003,4,2,1,277,461,137,1
"2914",2787,5,2,0,491,461,190,1
"2915",2974,1,1,0,603,461,203,1
"2916",3722,3,2,0,501,461,254,1
"2917",4286,3,2,1,391,461,293,1
"2918",1857,3,2,0,415,462,126,1
"2919",3052,3,2,0,479,462,207,1
"2920",4507,4,3,1,562,463,307,1
"2921",1541,1,2,1,432,464,105,2
"2922",2032,2,5,0,841,464,139,1
"2923",2034,2,1,0,415,464,139,1
"2924",4249,3,1,0,289,464,290,1
"2925",4502,1,3,0,640,464,306,1
"2926",865,2,2,1,344,465,61,1
"2927",1545,1,2,3,403,465,105,2
"2928",2703,3,1,0,288,465,184,1
"2929",3715,1,1,0,357,465,254,2
"2930",496,3,3,0,418,466,36,2
"2931",845,3,2,0,492,466,60,1
"2932",1195,5,3,0,703,466,82,1
"2933",1832,2,1,0,598,466,124,1
"2934",2768,1,4,1,271,466,188,3
"2935",4189,6,2,0,556,466,287,1
"2936",427,2,2,3,474,467,30,1
"2937",1514,2,1,0,657,467,104,4
"2938",2114,5,1,0,745,467,147,1
"2939",2566,2,3,0,422,467,176,1
"2940",590,5,2,0,470,468,42,1
"2941",1081,2,2,1,367,468,75,1
"2942",1851,2,2,2,393,468,126,2
"2943",1892,5,1,0,486,468,129,1
"2944",3755,5,4,3,931,468,256,1
"2945",4528,3,2,0,464,468,309,1
"2946",628,3,2,1,342,469,45,1
"2947",766,2,2,0,455,469,54,2
"2948",1043,2,2,0,310,469,72,1
"2949",1580,6,2,0,481,469,107,1
"2950",2234,2,2,0,475,469,155,1
"2951",3360,4,2,0,420,469,229,1
"2952",4017,1,2,2,404,469,275,3
"2953",939,2,3,1,361,470,66,2
"2954",3190,3,2,0,403,470,217,1
"2955",2391,2,2,0,548,471,165,1
"2956",2644,2,3,0,649,471,180,2
"2957",388,3,2,1,350,472,27,1
"2958",529,5,1,0,376,472,37,1
"2959",620,7,2,1,423,472,44,1
"2960",1739,2,2,2,329,472,118,1
"2961",1750,3,2,2,331,472,119,1
"2962",2565,6,2,0,442,472,176,1
"2963",2871,6,2,0,466,472,196,1
"2964",3032,2,2,2,355,472,206,2
"2965",3588,5,2,0,557,472,244,1
"2966",161,2,3,0,642,473,11,2
"2967",1984,2,2,0,409,473,135,1
"2968",1990,4,2,0,390,473,135,1
"2969",2105,3,2,0,399,473,145,1
"2970",2924,4,1,0,373,473,199,1
"2971",4334,3,1,0,642,473,296,1
"2972",4609,3,1,0,492,473,315,1
"2973",442,2,2,0,314,474,32,3
"2974",1318,3,3,0,286,474,91,1
"2975",3283,5,2,0,559,474,225,1
"2976",3571,3,2,0,284,474,243,1
"2977",3803,4,2,0,358,474,261,4
"2978",3958,2,2,3,479,474,271,1
"2979",698,5,2,0,557,475,50,1
"2980",1700,1,2,0,542,475,116,1
"2981",3256,4,2,0,310,475,222,1
"2982",83,1,1,0,934,476,6,4
"2983",338,2,2,0,475,476,24,1
"2984",534,5,2,0,505,476,38,1
"2985",1532,5,2,3,549,476,105,1
"2986",3230,4,1,0,669,476,221,1
"2987",2536,3,2,0,338,477,174,1
"2988",229,3,2,0,468,478,16,1
"2989",1616,2,2,0,428,478,110,1
"2990",1760,2,2,1,412,478,119,1
"2991",1931,1,2,5,473,478,132,1
"2992",2046,1,3,0,831,478,140,1
"2993",2405,5,2,0,550,478,165,1
"2994",576,6,3,2,507,479,41,1
"2995",2697,3,2,2,344,479,184,1
"2996",2769,5,1,0,718,479,188,4
"2997",2621,3,2,3,308,480,179,2
"2998",3724,3,2,3,483,480,254,1
"2999",3756,4,2,4,479,480,256,1
"3000",3762,1,1,0,383,480,257,2
"3001",811,3,2,2,361,481,57,1
"3002",1810,5,2,0,489,481,123,1
"3003",2074,4,1,0,400,481,143,1
"3004",3225,2,3,0,595,481,220,1
"3005",4308,4,2,2,354,481,294,1
"3006",454,1,2,1,455,482,32,1
"3007",931,5,2,0,539,482,65,1
"3008",1624,4,2,0,467,482,111,1
"3009",2269,3,2,1,406,482,157,1
"3010",3989,2,1,0,721,482,273,2
"3011",415,5,2,1,438,483,30,1
"3012",2144,2,4,0,772,483,149,4
"3013",862,1,2,1,456,484,61,1
"3014",1498,2,1,0,600,484,103,1
"3015",1836,5,1,0,621,484,125,1
"3016",4595,4,3,0,632,484,314,1
"3017",682,2,2,0,520,485,49,1
"3018",3424,3,1,0,693,485,234,1
"3019",3608,4,2,0,338,485,246,1
"3020",3996,5,3,1,662,485,273,1
"3021",439,4,1,2,502,486,31,1
"3022",567,6,3,0,330,486,40,1
"3023",928,3,2,3,349,486,65,1
"3024",1562,3,2,0,371,486,106,4
"3025",2653,2,2,0,462,486,181,2
"3026",2918,5,2,0,526,486,199,1
"3027",3016,5,2,0,510,486,205,1
"3028",572,2,1,1,304,487,41,1
"3029",922,2,2,2,454,487,65,1
"3030",1789,2,2,2,351,487,121,1
"3031",3372,1,2,1,354,487,230,4
"3032",3747,2,4,2,850,487,256,2
"3033",4236,2,3,0,707,487,289,1
"3034",238,4,2,0,376,488,17,1
"3035",436,3,3,1,411,488,31,1
"3036",2802,2,2,0,435,488,191,4
"3037",3207,3,3,1,641,488,219,1
"3038",3981,5,2,1,383,488,273,1
"3039",517,2,2,0,424,489,37,1
"3040",556,7,2,3,572,489,39,1
"3041",1775,4,2,0,482,489,120,1
"3042",2058,4,2,1,454,489,142,1
"3043",2666,6,1,0,456,489,182,1
"3044",3503,1,1,0,603,489,239,2
"3045",4115,9,2,1,320,489,281,4
"3046",4452,3,1,0,540,489,303,1
"3047",318,3,3,0,682,490,22,1
"3048",3790,2,2,0,456,490,260,1
"3049",4317,2,2,0,461,490,294,1
"3050",4466,5,2,0,623,490,304,1
"3051",1301,1,4,0,619,491,90,4
"3052",3586,3,2,0,469,491,244,1
"3053",635,4,1,0,530,492,45,1
"3054",1402,4,3,0,289,492,97,1
"3055",1975,7,2,2,437,492,134,1
"3056",3547,2,2,2,444,492,242,1
"3057",2901,3,2,2,275,493,198,1
"3058",3919,5,2,0,525,493,268,1
"3059",160,3,1,0,523,494,11,1
"3060",182,3,2,2,248,494,12,4
"3061",1688,2,1,0,384,494,115,1
"3062",309,5,3,0,756,495,21,1
"3063",2385,3,2,2,389,495,164,1
"3064",3691,6,2,0,622,495,252,1
"3065",1049,6,2,0,513,496,73,1
"3066",2169,5,2,0,507,496,150,1
"3067",3804,6,2,0,551,496,261,1
"3068",4184,1,2,0,439,496,286,2
"3069",4315,2,2,2,447,496,294,1
"3070",4399,6,3,0,792,496,300,1
"3071",1918,4,1,0,564,498,130,1
"3072",2870,6,1,0,449,498,196,1
"3073",763,2,2,2,461,499,54,1
"3074",1784,5,2,1,416,499,121,1
"3075",1830,1,2,0,853,499,124,1
"3076",2279,6,2,0,584,499,158,1
"3077",3491,1,2,2,418,499,238,2
"3078",3781,4,2,0,401,499,259,3
"3079",1261,1,2,0,468,500,87,2
"3080",1988,3,2,1,376,500,135,1
"3081",1088,2,1,1,285,501,75,1
"3082",2163,1,2,1,423,501,150,3
"3083",2818,4,2,0,441,501,192,1
"3084",3085,1,3,0,601,501,210,2
"3085",4027,4,3,0,629,501,275,1
"3086",4415,1,1,2,643,501,301,1
"3087",904,6,2,0,525,502,64,1
"3088",1238,1,2,0,771,502,86,3
"3089",2094,5,2,2,387,502,144,4
"3090",2663,7,1,0,379,502,182,1
"3091",3403,4,1,0,349,502,232,1
"3092",3538,2,1,0,441,502,241,1
"3093",676,6,2,1,467,503,48,1
"3094",335,3,2,0,448,504,24,1
"3095",680,1,2,0,923,504,48,1
"3096",1884,3,3,0,419,504,128,1
"3097",3060,2,2,0,580,504,208,1
"3098",3936,2,2,0,516,504,269,1
"3099",608,2,1,0,5642,505,43,4
"3100",973,6,2,2,428,505,68,1
"3101",1254,2,1,0,456,505,86,1
"3102",1415,3,2,0,402,505,98,1
"3103",26,2,2,0,445,506,2,2
"3104",2795,1,2,0,699,506,190,1
"3105",2938,4,2,2,379,506,200,1
"3106",71,4,1,2,306,507,5,1
"3107",1073,9,2,3,373,507,74,4
"3108",4272,1,2,3,403,507,292,2
"3109",4338,4,2,1,328,507,296,1
"3110",360,2,1,2,362,508,25,1
"3111",4440,5,2,0,353,508,303,4
"3112",1656,1,2,0,426,509,113,2
"3113",2843,3,2,0,472,509,194,1
"3114",3144,7,1,0,391,509,215,1
"3115",2744,3,1,0,595,510,187,1
"3116",291,4,1,0,384,511,20,1
"3117",2413,4,2,2,462,511,166,1
"3118",2612,2,2,2,455,511,178,1
"3119",2806,1,1,0,953,511,191,2
"3120",2971,5,2,2,405,511,202,1
"3121",4264,4,2,0,404,511,291,4
"3122",200,4,2,2,450,512,14,1
"3123",218,2,1,0,777,512,15,1
"3124",289,1,2,0,464,512,20,1
"3125",1284,5,1,0,471,512,88,1
"3126",2374,4,2,3,360,512,164,2
"3127",3885,5,1,3,415,512,266,1
"3128",4171,3,2,0,473,512,285,1
"3129",2459,3,2,3,380,513,169,1
"3130",3287,2,2,5,438,513,225,2
"3131",28,4,2,2,382,514,2,1
"3132",508,3,2,2,304,514,36,1
"3133",748,4,2,0,406,514,53,1
"3134",231,3,2,1,327,515,16,4
"3135",1209,3,1,0,376,515,83,1
"3136",3089,3,2,0,394,515,211,1
"3137",2012,1,2,3,452,516,137,2
"3138",2908,5,2,0,588,516,198,1
"3139",2956,1,2,2,464,516,201,1
"3140",3413,4,2,1,399,516,233,1
"3141",3450,4,2,0,444,516,235,1
"3142",4041,4,3,0,395,516,277,1
"3143",4601,3,2,0,326,516,314,1
"3144",568,7,2,1,387,517,40,1
"3145",776,2,2,0,465,517,55,1
"3146",1753,4,2,0,428,517,119,1
"3147",1861,3,2,3,413,517,126,2
"3148",3213,3,3,0,354,517,220,1
"3149",747,3,2,0,421,518,53,1
"3150",2187,2,3,0,789,518,152,1
"3151",2582,4,2,0,419,518,176,1
"3152",2707,5,2,0,625,518,184,1
"3153",3479,4,2,0,408,518,237,1
"3154",3732,1,2,0,495,518,255,1
"3155",3749,4,2,0,393,518,256,1
"3156",4224,4,2,0,474,518,289,1
"3157",974,4,1,0,323,519,68,1
"3158",1096,1,2,2,428,519,76,2
"3159",2345,5,2,0,462,519,162,1
"3160",2426,6,1,0,669,519,167,1
"3161",2830,2,2,1,437,519,193,1
"3162",2256,3,1,0,337,520,157,1
"3163",3282,6,1,0,438,520,225,1
"3164",3587,3,2,0,520,520,244,2
"3165",1827,4,2,0,344,521,124,1
"3166",2822,2,2,0,508,521,193,1
"3167",3126,1,1,0,785,521,213,2
"3168",3437,4,2,1,344,521,234,1
"3169",3775,3,1,0,553,521,258,1
"3170",919,2,2,0,456,522,65,1
"3171",1175,5,1,3,355,522,81,1
"3172",2844,2,1,2,375,522,194,1
"3173",3799,2,2,2,492,522,260,1
"3174",4605,4,2,1,325,522,314,1
"3175",844,1,2,0,473,523,60,2
"3176",2522,4,2,1,348,523,172,1
"3177",3991,3,1,0,623,523,273,1
"3178",4455,3,2,2,341,523,303,1
"3179",4615,3,2,3,376,523,315,1
"3180",612,4,1,0,583,524,44,1
"3181",723,3,2,1,345,524,51,1
"3182",1713,5,2,0,462,524,116,1
"3183",2698,3,2,2,395,524,184,1
"3184",3172,1,2,0,606,524,217,1
"3185",471,3,2,0,368,525,34,1
"3186",686,3,2,0,374,525,49,3
"3187",854,2,4,0,609,525,60,1
"3188",1002,4,3,0,382,525,70,1
"3189",1098,1,3,0,578,525,76,4
"3190",1489,7,2,1,487,526,102,1
"3191",1870,2,2,0,479,526,127,1
"3192",2813,6,2,2,450,526,192,1
"3193",373,1,2,0,730,527,26,1
"3194",1458,1,2,0,411,527,101,4
"3195",4172,4,2,2,382,527,285,1
"3196",254,4,2,1,340,528,18,1
"3197",3058,2,1,0,586,528,208,2
"3198",889,3,2,1,338,529,63,1
"3199",1692,3,2,0,388,529,115,1
"3200",2966,3,2,2,391,529,202,1
"3201",3734,4,2,6,408,529,255,2
"3202",2344,5,2,1,477,530,162,1
"3203",3118,3,2,2,351,530,213,1
"3204",3838,2,2,0,443,530,263,1
"3205",3939,3,2,2,349,530,270,1
"3206",1322,2,3,0,638,531,92,2
"3207",2774,2,2,1,455,531,189,1
"3208",4165,3,2,0,463,531,285,1
"3209",2520,6,2,2,408,532,172,1
"3210",3006,2,2,0,460,532,205,1
"3211",3162,4,2,3,332,532,216,1
"3212",9,2,2,0,435,533,1,4
"3213",876,2,3,0,454,533,62,2
"3214",1000,5,2,2,444,533,70,1
"3215",2280,6,2,0,557,533,158,1
"3216",2681,3,2,2,394,533,183,1
"3217",3302,4,2,2,391,533,226,1
"3218",3363,3,3,0,706,533,229,1
"3219",661,2,2,0,403,534,48,2
"3220",805,3,2,0,410,534,57,1
"3221",1001,1,1,0,749,534,70,2
"3222",3924,3,2,1,429,534,268,1
"3223",584,5,2,0,483,535,41,1
"3224",738,3,2,1,398,535,52,1
"3225",3536,5,2,0,558,535,241,1
"3226",1216,3,2,0,371,536,84,1
"3227",3393,1,2,0,577,536,231,1
"3228",2352,5,2,0,599,537,162,1
"3229",2494,4,2,0,244,537,171,1
"3230",17,1,2,0,522,538,1,1
"3231",2044,1,2,2,535,538,140,1
"3232",3102,2,2,2,409,538,211,1
"3233",3182,3,2,3,386,538,217,2
"3234",3874,6,2,0,448,538,265,1
"3235",2245,6,2,3,496,539,156,1
"3236",3511,2,1,1,582,539,240,1
"3237",230,4,2,0,493,540,16,1
"3238",1003,1,2,2,409,540,70,1
"3239",1493,5,1,0,591,540,103,1
"3240",2682,5,1,0,447,540,183,1
"3241",3296,3,1,0,640,540,225,1
"3242",3381,2,2,0,482,540,230,1
"3243",3388,2,1,0,772,540,230,1
"3244",3725,3,1,0,598,540,254,1
"3245",4568,7,1,0,443,540,312,1
"3246",90,4,2,0,402,541,6,4
"3247",2151,3,2,0,482,541,149,1
"3248",1499,5,2,1,429,542,103,1
"3249",2638,4,2,3,394,542,180,1
"3250",4053,4,3,0,321,542,277,1
"3251",4209,2,1,0,764,542,288,4
"3252",4670,4,2,1,336,542,319,1
"3253",2330,5,2,0,559,543,161,1
"3254",2337,2,2,3,408,543,161,1
"3255",3291,5,2,0,496,543,225,1
"3256",3668,2,2,0,430,543,250,1
"3257",4005,3,2,2,369,543,274,1
"3258",4527,2,2,1,363,543,309,2
"3259",430,3,2,2,348,544,31,1
"3260",941,5,1,0,634,544,66,1
"3261",1473,5,2,3,597,544,102,1
"3262",1568,5,3,0,288,544,107,1
"3263",1594,3,1,0,823,544,109,1
"3264",1790,3,2,0,432,544,121,1
"3265",2051,3,2,0,371,544,141,1
"3266",2810,5,3,0,747,544,191,1
"3267",2997,2,3,0,443,544,204,2
"3268",3251,4,2,2,419,544,222,1
"3269",3509,3,1,0,656,544,239,1
"3270",101,3,2,2,407,545,7,1
"3271",1970,2,2,1,396,545,134,1
"3272",2592,5,2,1,486,545,177,1
"3273",4532,1,3,0,630,545,309,1
"3274",580,5,2,0,506,546,41,1
"3275",921,4,2,2,379,546,65,1
"3276",1329,1,2,1,384,546,92,1
"3277",1412,3,2,2,371,546,97,1
"3278",1419,5,2,0,637,546,98,1
"3279",103,2,3,1,321,547,7,1
"3280",443,2,2,2,439,547,32,1
"3281",2281,6,2,1,396,547,158,1
"3282",3898,3,2,0,430,547,267,1
"3283",1399,3,2,2,373,548,97,1
"3284",1709,4,2,0,432,548,116,1
"3285",2689,1,3,2,323,548,183,2
"3286",2710,3,2,0,432,548,184,1
"3287",4150,4,2,2,392,548,284,1
"3288",784,1,2,0,854,549,55,4
"3289",2278,5,2,0,524,549,158,1
"3290",2720,4,2,1,334,549,185,1
"3291",2859,2,1,0,644,549,195,1
"3292",4309,2,2,2,512,549,294,1
"3293",1334,2,2,2,360,550,92,1
"3294",4559,3,2,0,398,550,311,1
"3295",796,3,1,1,515,551,56,1
"3296",3240,5,2,2,490,551,221,1
"3297",4215,5,2,1,460,551,288,1
"3298",2265,4,3,0,575,552,157,2
"3299",2727,4,2,0,459,552,185,1
"3300",2904,3,2,0,513,552,198,2
"3301",3057,4,2,2,409,552,208,1
"3302",4237,2,2,2,356,552,289,1
"3303",362,1,1,0,718,553,25,1
"3304",755,5,2,0,584,553,53,1
"3305",3434,5,2,0,520,553,234,1
"3306",4673,5,3,0,611,553,319,1
"3307",1708,5,2,3,495,554,116,1
"3308",2062,7,2,0,508,554,142,1
"3309",273,2,4,0,673,555,19,1
"3310",2800,2,2,3,400,555,191,2
"3311",3164,3,2,0,454,555,216,1
"3312",3387,5,2,3,383,555,230,1
"3313",3526,6,2,0,571,555,240,1
"3314",3961,2,3,1,558,555,271,1
"3315",4050,3,2,0,622,555,277,1
"3316",98,4,2,0,365,556,7,1
"3317",444,2,2,3,403,556,32,1
"3318",1133,4,3,0,438,556,78,1
"3319",1211,4,1,0,376,556,83,1
"3320",2765,7,2,0,577,556,188,1
"3321",3130,6,2,2,507,556,213,1
"3322",532,2,2,1,392,557,38,1
"3323",847,3,3,2,657,557,60,1
"3324",1193,2,2,0,531,557,82,1
"3325",2090,4,2,0,546,557,144,1
"3326",2719,3,2,0,466,557,185,1
"3327",2900,4,2,2,451,557,198,1
"3328",3740,2,2,0,568,557,255,1
"3329",794,3,2,1,387,558,56,1
"3330",2314,4,1,0,644,558,160,1
"3331",2477,2,2,1,376,558,170,2
"3332",1886,6,2,0,460,559,128,1
"3333",3195,3,1,0,538,559,218,4
"3334",1614,2,2,1,296,560,110,1
"3335",3093,3,2,0,370,560,211,1
"3336",1414,1,2,3,339,561,97,2
"3337",1871,5,2,1,439,561,127,1
"3338",2104,3,1,0,308,561,145,1
"3339",2198,2,2,2,459,561,153,1
"3340",2375,1,2,0,481,561,164,1
"3341",3378,1,2,0,376,561,230,1
"3342",1885,7,1,0,552,562,128,1
"3343",837,4,2,0,413,563,59,1
"3344",2523,4,2,0,399,563,172,1
"3345",3138,2,1,2,267,563,214,2
"3346",3850,4,1,0,496,563,264,4
"3347",4448,3,2,2,375,563,303,1
"3348",3490,3,2,1,367,564,238,1
"3349",4416,2,1,0,410,564,301,1
"3350",1882,3,1,0,655,565,128,1
"3351",1955,4,2,0,341,565,133,1
"3352",1963,4,2,0,369,565,134,1
"3353",4239,3,2,0,379,565,289,1
"3354",1116,4,1,0,343,566,77,1
"3355",1118,4,2,2,393,566,77,1
"3356",3165,4,2,1,394,566,216,1
"3357",875,4,2,0,387,567,62,1
"3358",1901,4,2,0,296,567,130,1
"3359",2445,1,2,3,455,567,168,1
"3360",3709,5,2,0,305,567,253,1
"3361",4118,2,2,2,2908,567,282,1
"3362",562,4,2,2,395,568,39,1
"3363",835,5,2,0,485,568,59,1
"3364",4539,2,2,0,435,568,310,1
"3365",141,3,4,0,465,569,10,1
"3366",151,4,2,1,429,569,10,1
"3367",295,3,3,0,382,569,21,1
"3368",2429,6,2,0,477,569,167,1
"3369",4270,2,2,0,393,569,292,1
"3370",509,5,2,1,474,570,36,1
"3371",1083,3,2,0,313,570,75,1
"3372",1740,2,3,1,275,570,118,2
"3373",3231,5,2,0,489,570,221,1
"3374",3686,3,1,0,391,570,251,1
"3375",167,3,2,0,428,571,11,1
"3376",1037,2,1,0,357,571,72,1
"3377",1264,1,2,0,252,571,87,2
"3378",2557,2,2,2,381,571,175,1
"3379",2742,5,1,0,391,571,187,1
"3380",4199,2,2,0,468,571,287,1
"3381",4524,7,2,2,419,571,309,1
"3382",2857,2,2,0,652,572,195,4
"3383",1341,4,3,0,831,573,93,1
"3384",1856,2,2,0,385,573,126,3
"3385",3521,4,2,2,393,573,240,1
"3386",3869,6,2,1,457,573,265,1
"3387",1497,5,2,0,442,574,103,1
"3388",2008,1,2,1,385,574,137,1
"3389",2056,8,2,3,490,574,142,1
"3390",751,4,1,0,336,575,53,1
"3391",823,3,2,2,400,575,58,1
"3392",3599,5,2,3,531,575,245,1
"3393",3904,6,2,0,480,575,267,1
"3394",2658,4,3,2,297,576,181,1
"3395",552,4,2,2,377,577,39,1
"3396",1020,4,1,0,415,577,71,1
"3397",1078,2,2,0,472,577,75,1
"3398",1367,5,1,0,689,577,95,1
